[2019-11-13 15:02:47.425] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\dao\OrdersMapper.class]
[2019-11-13 15:02:47.425] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\dao\RoleMapper.class]
[2019-11-13 15:02:47.425] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\dao\SSFStudentIdCardMapper.class]
[2019-11-13 15:02:47.426] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\dao\UserCardInfoMapper.class]
[2019-11-13 15:02:47.426] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\dao\UserInfoCheckMapper.class]
[2019-11-13 15:02:47.426] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\dao\UserInfoMapper.class]
[2019-11-13 15:02:47.427] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:49] | Creating MapperFactoryBean with name 'cardUseRecordInfoMapper' and 'com.wanding.dao.CardUseRecordInfoMapper' mapperInterface
[2019-11-13 15:02:47.427] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:49] | Enabling autowire by type for MapperFactoryBean with name 'cardUseRecordInfoMapper'.
[2019-11-13 15:02:47.427] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:49] | Creating MapperFactoryBean with name 'ordersMapper' and 'com.wanding.dao.OrdersMapper' mapperInterface
[2019-11-13 15:02:47.427] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:49] | Enabling autowire by type for MapperFactoryBean with name 'ordersMapper'.
[2019-11-13 15:02:47.427] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:49] | Creating MapperFactoryBean with name 'roleMapper' and 'com.wanding.dao.RoleMapper' mapperInterface
[2019-11-13 15:02:47.427] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:49] | Enabling autowire by type for MapperFactoryBean with name 'roleMapper'.
